AppID,Name,About the game,Release date,Header image,Website,Genres,Tags
469990,NEKOPALIVE,"WHAT WAS ORIGINALLY A APRIL FOOLS' PRANK, HAS NOW BECOME THE PURRFECT VR SHOWCASE! What's NEKOPALIVE? Why, it's a 'cat-certo'! The catgirls of La Soleil take to the stage and step into the spotlight with their very own live concert. Dancing, singing, MIX'ing, and purring, this is the NEKOPARA event that comes right home to you, and you've got the best seat in the house! No idol can compare to a catgirl, nyaaa~ With full support of VR devices, this interactive concert allows you to jump into the venue in full 3D and zoom, pan, tilt and gaze at the beautiful graphics and fun choreography. Grab your glowsticks and prepare for 'otagei', because this is your chance to experience NEKOPARA as if it was real and right there in front of you. Songs include Thump Thump ☆ Heart-Throbbing ☆ Flavor [トキドキ☆ココロ☆フレーバー] and 100% Meow Power Nyantasy [100にゃんパワーで夢心地]","May 31, 2016",https://cdn.akamai.steamstatic.com/steam/apps/469990/header.jpg?t=1580428793,http://nekovr.club/,"Casual,Free to Play","Anime,Free to Play,VR,Cute,Sexual Content,Music,Casual,Mature,Singleplayer,Cats,Great Soundtrack,Hentai,First-Person"
250900,The Binding of Isaac: Rebirth,"When Isaac’s mother starts hearing the voice of God demanding a sacrifice be made to prove her faith, Isaac escapes into the basement facing droves of deranged enemies, lost brothers and sisters, his fears, and eventually his mother. Gameplay The Binding of Isaac is a randomly generated action RPG shooter with heavy Rogue-like elements. Following Isaac on his journey players will find bizarre treasures that change Isaac’s form giving him super human abilities and enabling him to fight off droves of mysterious creatures, discover secrets and fight his way to safety. About the Binding Of Isaac: Rebirth The Binding of Isaac: Rebirth is the ultimate of remakes with an all-new highly efficient game engine (expect 60fps on most PCs), all-new hand-drawn pixel style artwork, highly polished visual effects, all-new soundtrack and audio by the the sexy Ridiculon duo Matthias Bossi + Jon Evans. Oh yeah, and hundreds upon hundreds of designs, redesigns and re-tuned enhancements by series creator, Edmund McMillen. Did we mention the poop? Key Features: Over 500 hours of gameplay 4 BILLION Seeded runs! 20 Challenge runs 450+ items, including 160 new unlockables Integrated controller support for popular control pads! Analog directional movement and speed Tons of feature film quality animated endings Over 100 specialized seeds 2-Player local co-op Over 100 co-op characters Dynamic lighting, visual effects and art direction All-new game engine @60FPS 24/7 All-new soundtrack and sound design Multiple Save slots Poop physics! The ultimate roguelike A bunch of achievements Uber secrets including: 10 Playable Characters 100+ enemies, with new designs Over 50 bosses, including tons of new and rare bosses Rooms FULL OF POOP! Mystic Runes Upgradeable shops","Nov 4, 2014",https://cdn.akamai.steamstatic.com/steam/apps/250900/header.jpg?t=1617174663,http://www.bindingofisaac.com,Action,"Action Roguelike,Rogue-like,Indie,Replay Value,Difficult,Pixel Graphics,Dungeon Crawler,Great Soundtrack,Singleplayer,Dark,2D,Remake,Local Co-Op,Gore,Procedural Generation,Rogue-lite,Atmospheric,Action,Co-op,Horror"
440,Team Fortress 2,"The most fun you can have online - PC Gamer Is now FREE! There’s no catch! Play as much as you want, as long as you like! The most highly-rated free game of all time! One of the most popular online action games of all time, Team Fortress 2 delivers constant free updates—new game modes, maps, equipment and, most importantly, hats. Nine distinct classes provide a broad range of tactical abilities and personalities, and lend themselves to a variety of player skills. New to TF? Don’t sweat it! No matter what your style and experience, we’ve got a character for you. Detailed training and offline practice modes will help you hone your skills before jumping into one of TF2’s many game modes, including Capture the Flag, Control Point, Payload, Arena, King of the Hill and more. Make a character your own! There are hundreds of weapons, hats and more to collect, craft, buy and trade. Tweak your favorite class to suit your gameplay style and personal taste. You don’t need to pay to win—virtually all of the items in the Mann Co. Store can also be found in-game.","Oct 10, 2007",https://cdn.akamai.steamstatic.com/steam/apps/440/header.jpg?t=1592263852,http://www.teamfortress.com/,"Action,Free to Play","Free to Play,Hero Shooter,Multiplayer,FPS,Shooter,Action,Class-Based,Team-Based,Funny,First-Person,Online Co-Op,Competitive,Cartoony,Trading,Co-op,Comedy,Robots,Tactical,Cartoon,Crafting"
1313860,EA SPORTS™ FIFA 21,"What is FIFA? Play The World's Game with 17,000+ players, over 700 teams in 90+ stadiums, and more than 30 leagues from all over the globe. GAME MODES VOLTA FOOTBALL — For the first time on Steam, FIFA 21 presents: VOLTA FOOTBALL, a game mode that strips football back to its core. Experience the soul of the streets together with friends as you create your Avatar with the freshest gear and show off your style in over 20 football playgrounds around the world throughout various forms of small-sided football. We created VOLTA SQUADS so you can experience a more social street football experience, joining together with up to 3 friends or dropping into the community with other VOLTA FOOTBALL players. FIFA Ultimate Team (FUT) — Join the most popular mode in FIFA, where you can build your dream squad of players past and present. For the first time, we’ve introduced FUT Co-Op, a new way to team up with a friend online and compete for rewards. Join forces in both Division Rivals and Squad Battles to earn weekly progress, and work towards brand new Co-Op Objectives that reward playing together beyond winning on the pitch. Choose sights, seats, sounds, and more as you build your dream stadium. Pack the seats, pick some epic Tifos, and grow your home ground on the way to the global stage. Career Mode — Manage every moment in FIFA 21 Career Mode with new additions that create more depth in matches, transfers, and training. Manage your team in licensed versions of the world’s biggest competitions — including the UEFA Champions League, CONMEBOL Libertadores, Premier League, LaLiga Santander, and Bundesliga — as you take your team to the top. House Rules — House Rules are back in FIFA 21. The premise of House Rules is simple. You can play matches that follow a different set of rules or even no rules at all. This creates space to have fun in between your serious matches. It's also a good way to introduce friends and new players to FIFA 21, allowing them to get comfortable with The World’s Game. With exciting play modes like Survival and No Rules, there is something for everybody to play. When playing FIFA 21 on Steam, you can use your DUALSHOCK 4 and Xbox controllers to play your way. This game includes optional in-game purchases of virtual currency that can be used to acquire a random selection of virtual in-game items.","Oct 8, 2020",https://cdn.akamai.steamstatic.com/steam/apps/1313860/header.jpg?t=1655996418,https://www.ea.com/games/fifa,"Simulation,Sports","Sports,Soccer,Football,Multiplayer,PvP,Competitive,Controller,e-sports,Simulation,Local Multiplayer,Singleplayer,Online Co-Op,Realistic,Local Co-Op,Co-op,Modern,Casual,Runner,Great Soundtrack,Souls-like"
673950,Farm Together,"The ultimate farming experience! From the creators of Avatar Farm comes Farm Together, the ultimate farming experience! Start from scratch, with a small plot, and end with a huge farm that extends further than the eye can see! Grow your farm Grow crops, plant trees, take care of the animals, and much more! Spend your hard-earned money in new buildings and facilities for your farm! Earn experience to unlock hundreds of new items! Hop onto your tractor and speed up the tasks, but watch out or you'll run out of gas! Chill out Stay for as long as you want! In Farm Together time advances even if you're not online, so you can be sure you'll have something to do when you come back later. Manage your farm all by yourself, allow entrance only to your friends, or open it to the public and start cultivating together! A simple permission system allows you to limit what strangers can do, so they can help with it without risks of vandalizing. Customize your farm and your looks You'll have plenty of customization items at your disposal: Fences, roads, buildings, decorations... Show your gardening and decoration skills to your neighbours! And don't forget about your clothes! Customize your avatar and your tractor to your liking, and go visit your friends' farms! Take your pet anywhere Are you a cat person or a dog person? No problem, we got you covered! Your loyal friend will always be there to show you some love! Customize its looks however you like and have fun with it! Build your own house Want a change of pace? No problem! Just enter your house and relax! Decorate the house interior however you like, and spend some time cooking some recipes, painting, or even composing music!","Oct 11, 2018",https://cdn.akamai.steamstatic.com/steam/apps/673950/header.jpg?t=1633947837,,"Casual,Indie,Simulation","Agriculture,Multiplayer,Simulation,Casual,Relaxing,Online Co-Op,Building,Farming Sim,Co-op,Cute,Sandbox,Singleplayer,Character Customization,Cartoony,Third Person,Replay Value,Controller,Colony Sim,Female Protagonist,Horses"
230410,Warframe,"Confront warring factions throughout a sprawling interplanetary system as you follow the guidance of the mysterious Lotus and level up your Warframe, build an Arsenal of destructive firepower, and realize your true potential across massive open worlds in this thrilling, genre-defining third-person combat experience. BECOME A POWERFUL WARRIOR Enter your Warframe: a bio-metal suit of untold power. Unleash its Abilities and wield a vast array of devastating weaponry to effortlessly annihilate hordes of enemies on sight. And when the slaughter is over, you can earn or instantly unlock 40+ different Warframes - each with a unique suite of powers - to re-experience the mayhem any way you want. BATTLE ALONGSIDE FRIENDS Form a Squad with your friends and earn valuable bonus Rewards when you complete Missions together via highly collaborative, co-op gameplay. Utilize your Warframe’s Abilities to heal allies, redirect enemy fire, and achieve your objectives. Stuck on a particular challenge? In-game matchmaking makes it easy to connect with friendly Tenno whenever you need an extra hand. EXPLORE A MASSIVE SYSTEM Deftly maneuver through ground-based Missions with your Warframe’s mesmerizing parkour skills, or take to the stars and engage in massive ship-to-ship battles in your very own customizable spacecraft. Lose yourself within mysterious open-world landscapes and discover a system teeming with fascinating lifeforms - both friendly and hostile. DISCOVER AN EPIC STORY Marvel at the sweeping history of the Origin System as you experience Warframe’s massive cinematic narrative spanning 5 separate expansions and 30+ story-based Quests. Discover the power within and experience your first taste of invincibility with one of three original Warframes before you begin your journey, develop your skills and seek out the truth behind your awakening. MASTER YOUR ARSENAL Your starter Weapons are just the beginning. Craft hundreds of destructive armaments, plus vehicles, Companions and more. Level them up and experiment until you find the right combination of gear that suits your unique playstyle. Fashion your weaponry for a fearsome look to compliment your custom-designed loadout. CUSTOMIZE ENDLESSLY Entering the Origin System means joining legions of friendly Tenno, each with their own personalized Warframes, Weapons and gear. With a staggering number of Customization options available to enhance your Loadout, designing the perfect look for your Warframe makes for an endlessly rewarding challenge for you and your Squad.","Mar 25, 2013",https://cdn.akamai.steamstatic.com/steam/apps/230410/header.jpg?t=1658079532,http://www.warframe.com,"Action,Free to Play,RPG","Free to Play,Action RPG,RPG,Action,Looter Shooter,Third-Person Shooter,Third Person,Character Customization,Online Co-Op,Massively Multiplayer,Lore-Rich,Co-op,Singleplayer,PvE,Sci-fi,Space,Parkour,Ninja,Shooter,Hack and Slash"
90200,Farming Simulator 2011,"The sequel to the best-selling worldwide hit 'Farming Simulator' has loads of new features! Assume the role of a farmer experiencing the challenge of 18 hour days running a new farm in the middle of beautiful rolling countryside. You start the game by choosing from a small collection of vehicles and machinery to explore your fairly sparse farmland which measures just 4 km. As you progress through the game you complete a variety of tasks like breeding and feeding the cows or spreading manure, milking, plowing, seeding and baling to build up wealth to invest in newer and better equipment and machinery. Multi-player mode allows you to manage your farm together with friends over the Internet or local area network. With career mode you take on the role of a young farmer and experience the workaday life of the countryside in a completely adaptable world. Choose from loads of authentic licensed farming equipment including tractors, combine harvesters, plows, seeders and balers. Thanks to the licensing of machinery from leading manufacturers including DEUTZ-FAHR, KRONE, HORSCH, PÖTTINGER and VOGEL &amp; NOOT you are able to take control of authentic farming equipment. FEATURES: Career mode with business section and cattle breeding Multi-player mode for playing together with friends over Internet/LAN Large new vehicle fleet with authentic agricultural machines by DEUTZ-FAHR, KRONE, HORSCH, PÖTTINGER and VOGEL &amp; NOOT Lots of sophisticated equipment Computer controlled helpers Gamepad and steering wheel support","Oct 29, 2010",https://cdn.akamai.steamstatic.com/steam/apps/90200/header.jpg?t=1593767375,http://www.farming-simulator.com/,Simulation,"Simulation,Farming Sim,Agriculture,Multiplayer,Farming,Open World,Singleplayer"
585410,GameMaker Studio 2 Desktop,"GameMaker Studio 2 is the latest and greatest incarnation of GameMaker! It has everything you need to take your idea from concept to finished game. With a fresh user interface and many new exciting features including; Real-Time Animation Editing, a new innovative workflow and seamless path from Drag and Drop to actual code, developing top quality games has never been easier! Featuring a powerful programming language for professionals, and a drag-and-drop no-code-required workflow for beginners, and a comprehensive toolset, top quality games can be developed quickly. With the most advanced exporter ever, rapid cross-platform deployment is achievable across all leading platforms including mobile, html5, console and desktop. Monetisation tools enable a range of functionality to be quickly and easily deployed including In-App Purchasing, Advertising, Analytics and User Engagement. With no barriers to entry and powerful functionality, GameMaker Studio 2 is the ultimate 2D development environment! GameMaker Studio 2 Desktop Includes: Unlimited Resources Dedicated Support Forum Windows Desktop Export macOS Export Ubuntu Export Key Features and Benefits Affordable, top quality game development Easy to get started – novice to professional Powerful programming language for professionals Drag and Drop system for beginners – no coding required Comprehensive Toolset: Level, Image, Tile, Object, Script and Audio Editors Leading physics engine and advanced shaders Powerful animation support and networking Rapid Cross-Platform exporting – all leading platforms supported Monetisation Tools: IAP, Advertising, Analytics and User Engagement Actively developed – new features and upgrades released regularly Technical Features Layer Based Level Editor Level Inheritance – to easily create different level biomes New Sequences Animation Tool Re-Designed Layer Based Image Editor Tile System – with Auto Tiling, Tile Animation and Brushes Re-Envisaged Drag and Drop, Enhanced and Faster Extensive Library of Events and Actions Real-Time Animation Editing Multi-Column, tabbed code editor Improved Object Editor New Audio Mixer Backwards Compatibility with GameMaker: Studio projects Multiple Workspaces with intuitive design Laptop mode custom workspaces Rapid Search mechanism to open resources instantly Skinning – light or dark skin available Powerful debugger to save time and effort Git Integration","Mar 8, 2017",https://cdn.akamai.steamstatic.com/steam/apps/585410/header.jpg?t=1675179976,https://www.yoyogames.com/,"Animation & Modeling,Design & Illustration,Education,Software Training,Utilities,Web Publishing,Game Development","Game Development,Utilities,Design & Illustration,Education,Animation & Modeling,Web Publishing,GameMaker,Software Training,Software"
1201240,BLEACH Brave Souls,"The world of mega-hit manga and anime Bleach comes to Steam in this exciting 3D action game! Build a team using your favorite characters from the Bleach universe! Play on the PC or your smartphone with the same account! EXCITING 3D ACTION 3D graphics and simple controls make for free-flowing and fast-paced hack-and-slash action. Play in single-player mode or team up with three other players for online co-op! EPIC SPECIAL MOVES Unleash each Bleach character's unique special moves to carve your way to victory. Special moves are fully voiced by the original Japanese anime voice actors. THREE'S COMPANY Combine your favorite characters into teams of three. You can even make combinations of characters you would never see in the original story. The possibilities are almost limitless! RELIVE THE BLEACH STORY Follow the Bleach story from the moment Rukia and Ichigo first meet. Develop your characters as you complete quests that recreate pivotal scenes from the story. PLAY WITH &amp; AGAINST OTHER PLAYERS Pit your best warriors against other players' teams and vie for the top spot in weekly PvP leagues, or go online and team up with other players in exciting PvE Co-Op Quests and Epic Raids! DEVELOP YOUR CHARACTERS Brave Souls features a highly flexible character improvement system that allows you to create exactly the warriors and the team you want. Enter battle and earn experience to level up characters and improve their base stats, Ascend them to increase their max level, train them on the Soul Tree to further improve specific stats, or link characters together to provide additional support. The choice is yours!","Aug 17, 2020",https://cdn.akamai.steamstatic.com/steam/apps/1201240/header.jpg?t=1640336452,https://www.bleach-bravesouls.com/,"Action,Casual,Free to Play,RPG","Free to Play,Anime,RPG,Action,Multiplayer,Action RPG,Singleplayer,Online Co-Op,JRPG,Co-op,PvP,Casual,Hack and Slash,Modern,Sci-fi,Story Rich,Open World,Great Soundtrack,Mod,Automobile Sim"
1085660,Destiny 2,"Dive into the world of Destiny 2 to explore the mysteries of the solar system and experience responsive first-person shooter combat. Unlock powerful elemental abilities and collect unique gear to customize your Guardian's look and playstyle. Enjoy Destiny 2’s cinematic story, challenging co-op missions, and a variety of PvP modes alone or with friends. Download for free today and write your legend in the stars. An Immersive Story You are a Guardian, defender of the Last City of humanity in a solar system under siege by infamous villains. Look to the stars and stand against the darkness. Your legend begins now. Guardian Classes Choose from the armored Titan, mystic Warlock, or swift Hunter. Titan Disciplined and proud, Titans are capable of both aggressive assaults and stalwart defenses. Set your hammer ablaze, crack the sky with lightning, and go toe-to-toe with any opponent. Your team will stand tall behind the strength of your shield. Warlock Warlocks weaponize the mysteries of the universe to sustain themselves and destroy their foes. Rain devastation on the battlefield and clear hordes of enemies in the blink of an eye. Those who stand with you will know the true power of the Light. Hunter Agile and daring, Hunters are quick on their feet and quicker on the draw. Fan the hammer of your golden gun, flow through enemies like the wind, or strike from the darkness. Find the enemy, take aim, and end the fight before it starts. Cooperative and Competitive Multiplayer Play with or against your friends and other Guardians in various PvE and PvP game modes. Cooperative Multiplayer Exciting co-op adventures teeming await with rare and powerful rewards. Dive into the story with missions, quests, and patrols. Put together a small fireteam and secure the chest at the end of a quick Strike. Or test your team's skill with countless hours of raid progression – the ultimate challenge for any fireteam. You decide where your legend begins. Competitive Multiplayer Face off against other players in fast-paced free-for-all skirmishes, team arenas, and PvE/PvP hybrid competitions. Mark special competitions like Iron Banner on your calendar and collect limited-time rewards before they're gone. Exotic Weapons and Armor Thousands of weapons, millions of options. Discover new gear combinations and define your own personal style. The hunt for the perfect arsenal begins.","Oct 1, 2019",https://cdn.akamai.steamstatic.com/steam/apps/1085660/header.jpg?t=1657835870,https://www.bungie.net/,"Action,Adventure,Free to Play","Free to Play,Open World,Looter Shooter,FPS,PvP,MMORPG,PvE,Co-op,Shooter,First-Person,Massively Multiplayer,Sci-fi,Loot,Action,Lore-Rich,Space,Adventure,Competitive,Multiplayer,Atmospheric"
3990,Civilization IV®: Warlords,"Sid Meier's Civilization IV: Warlords is the first expansion pack for the award-winning game that has become an instant world-wide hit. Paying homage to some of history's greatest military leaders, the expansion delivers six unique and interesting scenarios, giving players the chance to change the course of history with the help of their new powerful 'warlord' unit. Civ IV: Warlords includes new civilizations, leaders, units, and wonders that offer even more fun and exciting ways for players to expand their civilization's military power as they strive for world domination. Warlords: a new great person type called the Warlord. Vassal states: conquer an enemy and subjugate them to your rule. Game scenarios: the expansion delivers eight scenarios. New civilizations: the pack provides six new civilizations and associated unique units. Civilization leaders: 10 new leaders, including leaders for the new civilizations as well as additional leaders for existing civilizations. Leader traits: two new leader traits. New wonders: three new wonders. Unique buildings: each civilization has a new unique building as well as their unique unit. New units, resources, and improvements: many new items are presented throughout the scenarios. Core game tweaks and additions: expanded features and gameplay tweaks made to the core game. Post-release patches and game upgrades: the pack contains all of the patches and game additions (pit boss, etc.) yet released for Sid Meier's Civilization IV.","Apr 6, 2007",https://cdn.akamai.steamstatic.com/steam/apps/3990/header.jpg?t=1573064463,http://www.2kgames.com/civ4/warlords/warlords.html,Strategy,"Strategy,Turn-Based,4X,Turn-Based Strategy,Historical,Singleplayer,Multiplayer,Local Multiplayer"
1089350,NBA 2K20,"NOTE: All multiplayer servers for NBA 2K20 will be shutdown as of 12/31/2021. After that time, all game functions requiring online servers will no longer function. WELCOME TO THE NEXT NBA 2K has evolved into much more than a basketball simulation. 2K continues to redefine what’s possible in sports gaming with NBA 2K20, featuring best in class graphics &amp; gameplay, ground breaking game modes, and unparalleled player control and customization. Plus, with its immersive open-world Neighborhood, NBA 2K20 is a platform for gamers and ballers to come together and create what’s next in basketball culture. BEST IN CLASS GAMEPLAY Take your skills to the next level with the most realistic player control ever, featuring an upgraded motion engine with signature styles, advanced shooting controls, a new dribble size-up system, refined off-ball collisions, and a new read &amp; react defensive game. MyCAREER Up-and-coming visionary Sheldon Candis directs the most visually stunning MyCAREER cinematic experience to date. A star-studded cast including Idris Elba, Rosario Dawson, and NBA all-stars past and present bring the journey to life in a completely new and immersive way. THE NEXT NEIGHBORHOOD Experience a more vibrant, active Neighborhood. Access even more 2K Compete Events, unlock animations with the new Show-Off Stick, play a round on the 9 hole Disc Golf course, and earn more exclusive gear than ever before. BRING YOUR GAME &amp; REP UP The Park remains the center stage where players hone their skills and battle to be the best. And with the return of Park Rep, everyone will know who’s legit and who needs a seat on the bench. Unlock exclusive items as you rep up, and use them on any of your MyPLAYER builds! Tons of new prizes available with the new and improved Rep system. MyPLAYER BUILDER More control than ever before. The new MyPLAYER Builder allows you to make decisions on every aspect of your MyPLAYER’s potential, including choosing your own Takeover. With over 100 archetypes and 50 new badges, the combinations are nearly endless. WELCOME TO THE WNBA For the first time, all 12 WNBA teams and over 140 players are in the game and ready to run in Play Now and Season modes. Complete with gameplay animations, play styles, and visuals built exclusively for the women’s game. MyTEAM NBA 2K’s fantasy card collector. Master MyTEAM with daily goals, card-leveling, a reimagined Triple Threat, limited-time events, and even more prizes. Enjoy a simplified user experience that both veterans and rookies will appreciate, and stay connected to the community with Locker Codes, Leaderboards, Developer Tips, Team of the Week, and more. DYNAMIC SOUNDTRACK In collaboration with Steve Stoute and United Masters, this year’s soundtrack features a diverse array of top songs from both well-known and up-and-coming artists from across the globe. LEGENDARY TEAMS Play with over 10 new legendary teams from the past, including the 2009-10 Portland Trail Blazers, 2015-16 Cleveland Cavaliers, 2013-14 San Antonio Spurs, 2002-03 Phoenix Suns, and All-Decade teams from every era of NBA history. Over 100 total legendary teams to choose from. NEXT LEVEL PRESENTATION Dynamic, broadcast-quality gameplay presentation featuring the deepest roster of talent in sports videogame history, led by Kevin Harlan, Ernie Johnson, and many more. It’s an audio experience unlike any other, with over 60,000 new lines of dialogue, all-new studio shows and game intros, MyPLAYER interviews, records and milestone coverage, and over 2,000 arena specific crowd reactions and sounds. MyGM/MyLEAGUE Think you can build the next dynasty? Take full control of a franchise and develop a champion from the ground up. Featuring new skill trees, a revamped relationship system, simulator customization, revised scouting, and more. 2KTV – SEASON 6 Hosted by Alexis Morgan &amp; Chris Manning, NBA 2KTV returns for another season as the hub for all things NBA 2K. Featuring members of the 2K community, exclusive interviews with NBA &amp; WNBA stars, the latest 2K20 news, tips &amp; insights directly from developers, and your weekly Top Plays!","Sep 6, 2019",https://cdn.akamai.steamstatic.com/steam/apps/1089350/header.jpg?t=1663810795,https://nba.2k.com/2k20/,"Simulation,Sports","Basketball,Sports,Simulation,Multiplayer,Singleplayer,Capitalism,Loot,Casual,Local Multiplayer,Massively Multiplayer,Character Customization,Controller,Realistic"
240,Counter-Strike: Source,"THE NEXT INSTALLMENT OF THE WORLD'S # 1 ONLINE ACTION GAME Counter-Strike: Source blends Counter-Strike's award-winning teamplay action with the advanced technology of Source&trade; technology. Featuring state of the art graphics, all new sounds, and introducing physics, Counter-Strike: Source is a must-have for every action gamer.","Nov 1, 2004",https://cdn.akamai.steamstatic.com/steam/apps/240/header.jpg?t=1602536047,,Action,"Shooter,Action,FPS,Multiplayer,Team-Based,First-Person,Tactical,Competitive,PvP,e-sports,Military,War,Strategy,Moddable,Singleplayer,Difficult,Atmospheric,Survival,Simulation,Sandbox"
1013320,Firestone Idle RPG,"Firestone is a game with idle rpg mechanics, pvp, guilds and many more. Play the role of a leader who wants to bring together a team of heroes in a fantasy world and save the kingdom. The game is incremental as well, meaning that you will keep upgrading your heroes until they do a quadrillion damage and much more later on. The numbers will go higher than you can imagine or even spell (9e999). Manage countless researches and upgrades. Send your team of heroes on expeditions or conduct alchemy experiments. Join guilds and fellowships to cooperate with other players. Acquire magic chests by running missions containing valuable resources and epic gear for your heroes. You can enchant the gear or apply magic seals on them to obtain even higher bonuses. Become stronger and unlock the engineer. With his help create powerful war machines. Add your heroes in them as crew and play a second game campaign and pvp battles with other players. Key Features: Idle / Afk combat: Heroes will fight hordes of enemies on their own, unless you override them. Gear system: From Common to Mythic rarities with dozens of enchants. Guilds: Play with other players and help each other PVP / Leaderboards: Who will be the best on the server? Lore: There is a deep lore around each hero and their role. Developer's Approach: Firestone Idle RPG encompasses all the elements of a major mmo – rpg (role play game) has and applies them them into a casual 2D game that someone can play while there is not enough time to play an open world mmo rpg. The content is already insanely big, you will need months just to unlock all the mechanics of the game and much more to master and complete them. If all these sound interesting to you and you try our game we would love to hear your feedback and we would be more than happy if you could leave a store review or visit our Discord page: Discord:","Sep 26, 2019",https://cdn.akamai.steamstatic.com/steam/apps/1013320/header.jpg?t=1658240948,http://holydaygames.com/firestone-idle-rpg/,"Action,Adventure,Casual,Free to Play,Indie,RPG,Simulation,Strategy,Early Access","Strategy,Action,Free to Play,Casual,RPG,Simulation,Adventure,Indie,Early Access,Survival,Card Game,Fantasy,MMORPG,Co-op,Online Co-Op,2D,Multiplayer,Clicker,Combat,Dragons"
221100,DayZ,"This is your Story There are no map markers, daily quests, or scoreboards to help you create your story. There is only Chernarus – 230 square kilometers of post-Soviet country that was struck by an unknown virus, which turned the majority of its population into raging infected. Your task? To survive the collapse of civilization for as long as you possibly can. Keep in mind that death is permanent in unforgiving Chernarus. All you’ll have when you start over again are the memories of your final mistake. Meet Others Up to 60 players are struggling to survive by any means necessary at any given time. Make friends, kill on sight, build a base, or risk being betrayed over a can of tasty beans. Use VOIP to interact with other players however you see fit. Every encounter is meaningful when your life is always on the line. Be wary. Stay alert. Trust no one. Survive Chernarus The infected aren’t the only ones you need to worry about – there’s also the wildlife and elements. Evade packs of wolves and frenzied bears, find shelter from the punishing rain, search for light in the darkness of night. You’ll also need to master complex survival mechanics concerning your hunger, thirst, body temperature, and more. Loot Up Always make sure your gear is ready. Patch up damaged clothes, craft improvised items, and head out to deceptively dead cities to scavenge for valuable resources. Fix a car and hide it in your secret base under a cover of well-placed traps. Step into contaminated zones if you dare and keep your eyes peeled for precious loot. Don’t forget that you won’t get far without a full hazard suit and gas mask. Take your Shot Intense PvP action can break out anywhere at any time, especially in hotspots like abandoned military bases, where heart-pounding firefights are all the rage. Some survivors want your loot, others are simply hunting for sport. Then there are those who are afraid you’ll shoot first. Learn how to fight and know when the time has come to swallow your pride and flee. One bullet can change absolutely everything. Always watch your back. Install Mods Head on over to the Steam Workshop and find a customized server that fits. Join an active community of like-minded players and modify your DayZ experience to suit your taste. Browse thousands of fan-made features, maps, and guns – all of which are easily managed directly from the game launcher.","Dec 13, 2018",https://cdn.akamai.steamstatic.com/steam/apps/221100/header.jpg?t=1658234476,https://www.dayz.com,"Action,Adventure,Massively Multiplayer","Survival,Zombies,Multiplayer,Open World,Action,PvP,Shooter,Massively Multiplayer,Horror,Post-apocalyptic,Simulation,FPS,Early Access,First-Person,Survival Horror,Sandbox,Adventure,Co-op,Atmospheric,Indie"
1343400,RuneScape ®,"Journey into the Sixth Age of Gielinor and discover a fantasy world deep with legend and lore. Gielinor's people may be thriving, but the Elder Gods still scheme. The clouds are darkening and war looms. Experience a fantasy online world 19 years in the making. It's up to you. Will you explore the world with friends, or seek your fame and fortune as a lone adventurer? Whether you’re engaged in daring quests, quietly tending to your farm, risking it all against a high-level boss or spending a night at the circus, RuneScape is the perfect second-screen game. Play how you want – the choice is yours. What type of hero will you be? With a world that’s been growing for an incredible 19 years, RuneScape continues to thrill players with an adventure unlike any other. With 270 million installations and cross-playability on PC and mobile, join the hundreds of millions of people who have explored the fantastic and mystical world of Gielinor. Make friends – and maybe sometimes enemies – with a rich roster of memorable NPC characters. From lovable companions and friendly rogues, to deceitful villains and vengeful gods, the many faces of Gielinor offer a deep fantasy experience unlike anything else. Visit dozens and dozens of unique and striking locations, from the medieval castles of Burthorpe and the tranquil harbours of Catherby, to the dangerous barren expanses of the Wilderness or the tropical reaches of Anachronia. Own your own port! Run your own farm! Make a pretty penny trading with players at The Grand Exchange, and keep your exotic wares safe in the Bank. With 28 skills to master, what will you become? Will you be one with nature by perfecting Woodcutting, Fishing, Herblore and Cooking? Or would you prefer to be more creative with Crafting, Farming, Smithing and Construction? Or perhaps your tastes lay elsewhere – with Hunting, Divination, Invention or Runecrafting? Or maybe your soul yearns action, and you’ll take to Magic, Summoning, Slayer and Dungeoneering! Do you want to get up close and personal with a sharp blade in your hand? Or will you take a tactical approach and attack from range? Or perhaps your skills are more mystical, and you prefer the arena of magic? Fight a dazzling assortment of foes including an unimaginable array of epic bosses. From demons to dragons and rock monsters to serpents, nightmares beyond your wildest imagination lay in wait. RuneScape can be played free, but also offers optional membership that unlocks even more thrilling content, including 8 additional skills, over 120 extra quests and access to the entire game world map! Check out the Steam DLC Bundles Membership Access offers featuring launch exclusive Steam cosmetic items and special rewards. Add your unique voice to our vibrant RuneScape community. Enjoy a strong connection to RuneScape's independent development team by joining them for regular livestreams, and share ideas on the forums. We shape RuneScape together!","Oct 14, 2020",https://cdn.akamai.steamstatic.com/steam/apps/1343400/header.jpg?t=1653412331,https://www.RuneScape.com,"Free to Play,Massively Multiplayer,RPG","Free to Play,MMORPG,Massively Multiplayer,Open World,RPG,Fantasy,Multiplayer,Character Customization,Story Rich,Adventure,PvE,Lore-Rich,PvP,Classic,Cult Classic,Point & Click,Great Soundtrack,Casual,Exploration,Action"
